0.41315,0.39546,0.41465,0.41532,0.42262,0.42228,0.46243,0.44881,0.43871,0.43039,0.45035,0.4373,0.43976,0.4488,0.42454,0.43838,0.44448,0.44666,0.43375,0.45052,0.44108,0.43885,0.43159,0.42765,0.41726,0.42971,0.39969,0.41228,0.43681,0.43655,0.41274,0.41949,0.41431,0.4295,0.42685,0.42206,0.41381,0.43848,0.43168,0.45219,0.42817,0.44055,0.42196,0.45278,0.43368,0.42964,0.42072,0.43026,0.43819,0.42491,0.39384,0.41144,0.39562,0.40645,0.40217,0.41648,0.42025,0.41887,0.41793,0.44227,0.42561,0.42952,0.44504,0.4341,0.43231,0.42827,0.45251,0.45405,0.42552,0.44153,0.41604,0.38758,0.40949,0.42038,0.4149
0.2481,0.22249,0.22204,0.23573,0.23685,0.25015,0.2618,0.24829,0.23803,0.23821,0.25741,0.25869,0.23514,0.27144,0.24526,0.27949,0.28051,0.27011,0.27422,0.28297,0.28079,0.27722,0.26279,0.22867,0.26496,0.30229,0.27024,0.27261,0.27149,0.25163,0.27445,0.2681,0.29459,0.27416,0.27702,0.26039,0.28945,0.2646,0.24711,0.26243,0.28536,0.25138,0.25257,0.26637,0.25238,0.23938,0.25239,0.23945,0.23273,0.21937,0.23397,0.24684,0.25387,0.22458,0.24355,0.24011,0.24923,0.25069,0.25311,0.26682,0.25968,0.22905,0.24254,0.23625,0.25726,0.26881,0.25817,0.27149,0.25261,0.2992,0.31149,0.30639,0.28077,0.28183,0.25744
0.24718,0.23399,0.2159,0.25891,0.21203,0.23339,0.27784,0.25336,0.28067,0.26575,0.30493,0.30294,0.29852,0.31931,0.28282,0.3116,0.32244,0.30169,0.28768,0.31821,0.28258,0.30343,0.2554,0.15247,0.24419,0.29217,0.29732,0.28681,0.31842,0.30721,0.27289,0.27939,0.30389,0.28916,0.27705,0.29753,0.26859,0.23905,0.27792,0.28856,0.25963,0.26373,0.29059,0.28498,0.26018,0.24793,0.23959,0.24882,0.25107,0.24802,0.2431,0.22288,0.24693,0.22934,0.20158,0.22985,0.20497,0.27378,0.27029,0.26718,0.2669,0.23986,0.27126,0.27891,0.27174,0.28741,0.24615,0.28788,0.29041,0.29999,0.28966,0.26909,0.27861,0.27215,0.21606
0.28057,0.27515,0.2649,0.27113,0.27781,0.3024,0.34972,0.36825,0.3794,0.36908,0.36471,0.36126,0.37937,0.37251,0.34308,0.36688,0.38088,0.37746,0.3649,0.35946,0.37824,0.35052,0.29537,0.25328,0.30219,0.32136,0.36074,0.35152,0.36189,0.36062,0.31458,0.34714,0.34799,0.35628,0.3595,0.35041,0.28233,0.33336,0.3571,0.35114,0.3676,0.34027,0.36078,0.34166,0.35955,0.33044,0.31704,0.32584,0.29162,0.29683,0.28428,0.26461,0.26197,0.27166,0.28616,0.27653,0.27852,0.30803,0.34507,0.3858,0.37072,0.37001,0.3747,0.37864,0.36815,0.37278,0.3317,0.39316,0.38403,0.36782,0.3561,0.33436,0.34679,0.36255,0.29581
0.26996,0.24319,0.26239,0.26298,0.24147,0.30435,0.32903,0.35624,0.36194,0.35988,0.35784,0.3614,0.36499,0.35222,0.30756,0.3599,0.35877,0.36227,0.33337,0.35695,0.35161,0.31983,0.26883,0.25855,0.28582,0.31329,0.3608,0.34726,0.35963,0.35628,0.31088,0.35621,0.34863,0.35048,0.33532,0.34604,0.26823,0.30793,0.33416,0.33137,0.36712,0.33099,0.34678,0.33676,0.34806,0.31508,0.30739,0.32089,0.299,0.29148,0.28158,0.26177,0.26592,0.24561,0.27481,0.25072,0.25938,0.2932,0.35514,0.38309,0.36336,0.37521,0.37551,0.37102,0.36198,0.35219,0.31745,0.39359,0.3638,0.34901,0.36983,0.31497,0.3117,0.35046,0.27117
0.21514,0.20654,0.21331,0.20202,0.21233,0.22347,0.21205,0.22191,0.20203,0.22363,0.21329,0.1942,0.22281,0.23643,0.2108,0.23516,0.23684,0.24195,0.22829,0.23702,0.22374,0.22906,0.23269,0.18907,0.21094,0.22338,0.2256,0.2299,0.22978,0.23129,0.20553,0.21717,0.22317,0.23096,0.23575,0.219,0.21143,0.20553,0.21853,0.22186,0.21826,0.22205,0.22978,0.2082,0.2051,0.23041,0.21212,0.21599,0.22618,0.21257,0.24265,0.20766,0.21917,0.19748,0.19766,0.20777,0.21618,0.20171,0.21307,0.23309,0.21666,0.19718,0.21046,0.22399,0.23406,0.21635,0.20751,0.23582,0.23385,0.24157,0.24308,0.22911,0.22544,0.23102,0.19748
0.27054,0.26627,0.23363,0.26142,0.26574,0.29218,0.33049,0.30868,0.31903,0.33954,0.33441,0.35553,0.34847,0.35297,0.29743,0.34839,0.35807,0.35169,0.35525,0.3545,0.36315,0.33534,0.31137,0.26862,0.34582,0.34568,0.37451,0.34098,0.37738,0.33488,0.31001,0.36405,0.36668,0.33557,0.3488,0.33782,0.31259,0.28311,0.32295,0.32554,0.32704,0.32719,0.32155,0.32154,0.33175,0.32287,0.28856,0.30141,0.28148,0.27267,0.25077,0.27652,0.26598,0.26405,0.26301,0.26965,0.2753,0.26054,0.29797,0.31018,0.33441,0.32974,0.3274,0.3236,0.33556,0.31655,0.28475,0.33972,0.3604,0.33465,0.32376,0.33455,0.33545,0.33982,0.3083
0.42655,0.41453,0.39171,0.43722,0.44334,0.43379,0.45695,0.47974,0.45992,0.48232,0.46858,0.47423,0.47678,0.4525,0.44248,0.46422,0.47379,0.46314,0.44794,0.46172,0.46508,0.45102,0.40428,0.39223,0.4058,0.45172,0.44381,0.44984,0.46705,0.45304,0.42187,0.45982,0.44085,0.46637,0.44624,0.44648,0.42511,0.44651,0.46173,0.4534,0.47158,0.43769,0.47029,0.45092,0.46489,0.46152,0.43583,0.44902,0.45781,0.43206,0.38991,0.4127,0.41688,0.39702,0.3969,0.40642,0.40941,0.4191,0.46281,0.47495,0.48421,0.46064,0.45797,0.44538,0.4514,0.447,0.42297,0.46552,0.47249,0.4579,0.46402,0.42534,0.42117,0.4083,0.40712
0.2812,0.27012,0.24824,0.29504,0.26675,0.28826,0.33287,0.337,0.3209,0.37042,0.3599,0.36184,0.36083,0.35364,0.28848,0.37217,0.37571,0.37719,0.36937,0.38761,0.34183,0.35986,0.28009,0.23257,0.32991,0.34013,0.37991,0.34532,0.37001,0.36796,0.30455,0.34997,0.35543,0.33862,0.33881,0.34693,0.30219,0.28724,0.34527,0.33851,0.34788,0.32608,0.34346,0.32277,0.33494,0.31894,0.30138,0.29308,0.30317,0.30253,0.25499,0.2946,0.26812,0.27509,0.27169,0.28189,0.26736,0.24913,0.31683,0.34379,0.35014,0.33316,0.34151,0.34292,0.33628,0.35993,0.31143,0.36542,0.35324,0.35386,0.33381,0.33442,0.35038,0.33285,0.30983
0.15357,0.14542,0.15533,0.15454,0.19009,0.18826,0.17318,0.17209,0.17894,0.18463,0.19745,0.17664,0.18659,0.17236,0.1846,0.18403,0.18984,0.18482,0.18842,0.18028,0.17004,0.17971,0.20718,0.18415,0.15677,0.14697,0.17468,0.18217,0.13836,0.15537,0.14616,0.17229,0.15297,0.18301,0.16956,0.17766,0.17191,0.15179,0.18822,0.17432,0.15214,0.17741,0.17014,0.16683,0.14292,0.17067,0.1631,0.15718,0.12469,0.15928,0.15851,0.16896,0.16831,0.16167,0.17831,0.16159,0.15037,0.16106,0.14182,0.13885,0.14938,0.17198,0.15006,0.18344,0.15893,0.17482,0.17383,0.16899,0.18268,0.18047,0.18018,0.15626,0.17021,0.16455,0.16434
0.21405,0.16705,0.20278,0.20216,0.17389,0.19209,0.20121,0.19589,0.19807,0.233,0.20671,0.20819,0.21516,0.21695,0.18843,0.24169,0.222,0.21089,0.21461,0.21818,0.20069,0.22251,0.20429,0.2085,0.18578,0.20711,0.21813,0.20998,0.2103,0.19329,0.19557,0.20871,0.22293,0.21282,0.21075,0.18396,0.20359,0.17873,0.19834,0.19807,0.20787,0.19657,0.2215,0.21315,0.18346,0.20942,0.18808,0.18725,0.19383,0.19071,0.16726,0.19097,0.1982,0.17762,0.18845,0.18313,0.17799,0.19337,0.18083,0.20239,0.21144,0.20015,0.21008,0.20372,0.21444,0.18329,0.1799,0.19721,0.2118,0.23611,0.2058,0.18415,0.21632,0.20021,0.19282
0.16658,0.1707,0.18344,0.1853,0.13069,0.18536,0.1902,0.22239,0.18715,0.18629,0.22828,0.226,0.20178,0.22761,0.17793,0.19249,0.21159,0.21567,0.21526,0.24065,0.22007,0.22138,0.15019,0.15127,0.18478,0.18697,0.21186,0.20537,0.21676,0.22241,0.16611,0.21321,0.2312,0.20807,0.22478,0.23071,0.17093,0.16247,0.21023,0.21515,0.21085,0.17907,0.20298,0.19625,0.18313,0.18943,0.18258,0.16729,0.18119,0.17437,0.15887,0.14785,0.18928,0.15868,0.16299,0.17348,0.1572,0.17952,0.216,0.22464,0.21367,0.22729,0.21606,0.21484,0.21563,0.19889,0.18497,0.22769,0.21175,0.21598,0.21148,0.19407,0.20025,0.23347,0.20565
0.17712,0.17286,0.15014,0.16025,0.15788,0.16611,0.13668,0.17438,0.16202,0.14905,0.14858,0.16061,0.15716,0.16301,0.18145,0.165,0.16543,0.1768,0.16498,0.1663,0.16548,0.19334,0.18036,0.20795,0.19929,0.19909,0.16801,0.17697,0.15186,0.15118,0.15755,0.16203,0.17186,0.15649,0.16317,0.14741,0.17295,0.15559,0.14428,0.15304,0.14727,0.15222,0.13021,0.14714,0.14713,0.16071,0.15548,0.14307,0.16042,0.13188,0.12547,0.14753,0.16469,0.15836,0.16049,0.17166,0.16295,0.16505,0.16611,0.1499,0.14028,0.14105,0.14807,0.13545,0.1542,0.15882,0.16127,0.16643,0.1503,0.15576,0.17175,0.18855,0.18437,0.1903,0.25278
0.13621,0.11785,0.14747,0.17058,0.15515,0.1386,0.16872,0.1793,0.16928,0.18928,0.15976,0.16695,0.17499,0.1771,0.13625,0.17484,0.17936,0.15918,0.19927,0.1768,0.18988,0.15232,0.10783,0.0847,0.12271,0.16359,0.18558,0.17335,0.13366,0.16795,0.14522,0.17297,0.20061,0.16245,0.17483,0.18575,0.15448,0.13636,0.16762,0.1609,0.1835,0.16385,0.19115,0.184,0.20929,0.15177,0.17728,0.18265,0.16535,0.15663,0.1204,0.1556,0.15797,0.14243,0.14381,0.11713,0.15132,0.12745,0.16311,0.19069,0.18417,0.16427,0.17244,0.16176,0.18141,0.14133,0.12781,0.18176,0.1966,0.15792,0.2051,0.14145,0.17169,0.16116,0.14101
