1002, 0.0873015873016
1003, 0.0634920634921
1004, 0.0
1005, 0.015873015873
1008, 0.103174603175
1013, 0.0238095238095
1017, 0.00793650793651
1018, 0.150793650794
1020, 0.00793650793651
1022, 0.0238095238095
1024, 0.015873015873
1025, 0.031746031746
1027, 0.0396825396825
1029, 0.031746031746
1031, 0.0
1032, 0.0
1033, 0.0
1034, 0.00793650793651
1039, 0.0
1041, 0.285714285714
1042, 0.047619047619
1044, 0.00793650793651
1045, 0.0
1046, 0.031746031746
1047, 0.0952380952381
1051, 0.142857142857
1052, 0.0634920634921
1053, 0.0555555555556
1054, 0.230158730159
1055, 0.0714285714286
1057, 0.0
1058, 0.00793650793651
1059, 0.015873015873
1060, 0.015873015873
1061, 0.0
1062, 0.0
1064, 0.0238095238095
1065, 0.0714285714286
1067, 0.0
1072, 0.0555555555556
1073, 0.0
1075, 0.0
1076, 0.0
1077, 0.0
1078, 0.015873015873
1079, 0.0
1081, 0.0238095238095
1082, 0.0
1083, 0.0238095238095
1086, 0.992063492063
1092, 0.801587301587
1093, 0.214285714286
1094, 0.00793650793651
1096, 0.0
1097, 0.0238095238095
1098, 0.126984126984
1099, 0.0
1100, 0.00793650793651
1102, 0.047619047619
1107, 0.0238095238095
1108, 0.00793650793651
1109, 0.0396825396825
1115, 0.00793650793651
1120, 0.142857142857
1121, 0.0
1122, 0.015873015873
1123, 0.0238095238095
1124, 0.103174603175
1126, 0.0555555555556
1127, 0.650793650794
1130, 0.00793650793651
1132, 0.00793650793651
1133, 0.0555555555556
1134, 0.00793650793651
1136, 0.031746031746
1138, 0.0
1139, 0.0
1140, 0.0
1141, 0.015873015873
1143, 0.00793650793651
1144, 0.0238095238095
1152, 0.0714285714286
1153, 0.0
1156, 0.0
1157, 0.015873015873
1159, 0.0238095238095
1160, 0.246031746032
1162, 0.0555555555556
1164, 0.0238095238095
1165, 0.00793650793651
1166, 0.00793650793651
1168, 0.00793650793651
1170, 0.015873015873
1174, 0.0714285714286
1179, 0.00793650793651
1180, 0.0
1182, 0.0
1183, 0.0396825396825
1185, 0.0
1186, 0.0
1188, 0.0
1191, 0.0
1196, 0.0
1197, 0.015873015873
1198, 0.0238095238095
1199, 0.0
1200, 0.00793650793651
1202, 0.015873015873
1203, 0.031746031746
1204, 0.103174603175
1205, 0.0
1212, 0.031746031746
1219, 0.0634920634921
1222, 0.0238095238095
1223, 0.031746031746
1224, 0.0
1225, 0.0555555555556
1226, 0.0238095238095
1227, 0.0
1229, 0.0
1230, 0.015873015873
1231, 0.00793650793651
