0.81462,0.80327,0.79188,0.71974,0.71044,0.70139,0.7058,0.68917,0.65199,0.62811,0.64043,0.55129,0.55384,0.53875,0.5099,0.48009,0.48202,0.44069,
0.79971,0.79214,0.76107,0.69406,0.67009,0.69332,0.69259,0.72389,0.67058,0.44881,0.55288,0.60122,0.59048,0.57113,0.52482,0.43038,0.5324,0.34951,
0.79971,0.79214,0.76425,0.7415,0.73147,0.68819,0.70629,0.71264,0.66667,0.45691,0.6119,0.58409,0.58425,0.57325,0.53485,0.48187,0.50917,0.33627,
0.82318,0.81866,0.81022,0.75593,0.72585,0.72878,0.72854,0.72389,0.68721,0.67091,0.67142,0.59804,0.59771,0.58227,0.53999,0.53563,0.52996,0.49559,0.667987778
0.81047,0.82095,0.79677,0.7393,0.72145,0.71827,0.72805,0.72243,0.67547,0.67149,0.66896,0.59217,0.58848,0.5621,0.53607,0.51052,0.51284,0.49069,0.659248889
