0.82318,0.82095,0.81022,0.75593,0.73147,0.72878,0.72854,0.72389,0.68721,0.67149,0.67142,0.60122,0.59771,0.58227,0.53999,0.53563,0.5324,0.49559
0.67877,0.68834,0.66613,0.6099,0.58714,0.58014,0.57627,0.50068,0.52026,0.50601,0.51011,0.50017,0.50134,0.50047,0.50041,0.38121,0.33389,0.34221
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.33333,0.33333,0.5,0.5,0.5,0.5,0.33333,0.33333,0.25
