0.3644,0.20453,0.23251,0.24814,0.2342,0.13542,0.25173,0.39133,0.24186,0.10666,0.13849,0.088114,0.10304,0.066005,0.0070327,0.071757,0.19779,0.084723
0.42971,0.30229,0.29217,0.32136,0.31329,0.22338,0.34568,0.45172,0.34013,0.14697,0.20711,0.18697,0.19909,0.16359,0.061775,0.16648,0.29451,0.14762
0.39847,0.28463,0.292,0.33322,0.31015,0.23419,0.33687,0.43784,0.34224,0.17308,0.19987,0.17078,0.17101,0.14254,0.066539,0.17884,0.29908,0.11964
0.42091,0.27581,0.32165,0.33319,0.33523,0.21233,0.33673,0.45845,0.3436,0.17829,0.22917,0.18886,0.19524,0.14586,0.064949,0.15903,0.30958,0.1301
0.40383,0.27718,0.3133,0.33249,0.30391,0.20621,0.29616,0.42409,0.31533,0.18428,0.13575,0.18578,0.18251,0.10792,0.05161,0.13262,0.28182,0.09848
